id,Community,Degree
https://openalex.org/A5103513252,60,4
https://openalex.org/A5054249639,60,4
https://openalex.org/A5087370389,0,4
https://openalex.org/A5008904693,0,4
https://openalex.org/A5111972402,95,4
https://openalex.org/A5103366070,95,4
https://openalex.org/A5110559347,1,4
https://openalex.org/A5102927219,90,4
https://openalex.org/A5102210853,90,4
https://openalex.org/A5006225383,2,4
https://openalex.org/A5100355964,50,4
https://openalex.org/A5022197965,50,4
https://openalex.org/A5100373391,90,4
https://openalex.org/A5038242041,90,4
https://openalex.org/A5101981729,92,4
https://openalex.org/A5074010024,92,4
https://openalex.org/A5014386948,92,4
https://openalex.org/A5069170500,94,4
https://openalex.org/A5043849639,94,4
https://openalex.org/A5101577450,144,4
https://openalex.org/A5003774887,7,4
https://openalex.org/A5113419183,14,4
https://openalex.org/A5102816526,14,4
https://openalex.org/A5022030077,92,4
https://openalex.org/A5017825819,92,4
https://openalex.org/A5087701950,37,4
https://openalex.org/A5066056287,60,4
https://openalex.org/A5113068543,4,4
https://openalex.org/A5080532683,4,4
https://openalex.org/A5053907887,4,4
https://openalex.org/A5019483573,94,4
https://openalex.org/A5110547483,90,4
https://openalex.org/A5078463453,90,4
https://openalex.org/A5112665979,90,4
https://openalex.org/A5100601566,90,4
https://openalex.org/A5107701771,33,4
https://openalex.org/A5022244058,4,4
https://openalex.org/A5102356031,41,4
https://openalex.org/A5085214510,60,4
https://openalex.org/A5100655374,80,4
https://openalex.org/A5100379743,80,4
https://openalex.org/A5023592958,7,4
https://openalex.org/A5100781359,33,4
https://openalex.org/A5033889499,33,4
https://openalex.org/A5011243307,33,4
https://openalex.org/A5087208015,99,4
https://openalex.org/A5048755118,92,4
https://openalex.org/A5019740820,92,4
https://openalex.org/A5056693253,91,4
https://openalex.org/A5074131314,25,4
https://openalex.org/A5065406097,25,4
https://openalex.org/A5042770197,25,4
https://openalex.org/A5048673787,40,4
https://openalex.org/A5010957401,14,4
https://openalex.org/A5054721267,1,4
https://openalex.org/A5049982222,14,4
https://openalex.org/A5041987957,14,4
https://openalex.org/A5103482209,92,4
https://openalex.org/A5100353716,92,4
https://openalex.org/A5051733915,92,4
https://openalex.org/A5100714640,6,4
https://openalex.org/A5016527938,7,4
https://openalex.org/A5109158814,92,4
https://openalex.org/A5056155534,92,4
https://openalex.org/A5060893068,78,4
https://openalex.org/A5012708756,78,4
https://openalex.org/A5008889608,1,4
https://openalex.org/A5081453333,145,4
https://openalex.org/A5111429160,41,4
https://openalex.org/A5005925159,34,4
https://openalex.org/A5079229856,25,4
https://openalex.org/A5022573747,36,4
https://openalex.org/A5088271326,78,4
https://openalex.org/A5061189564,120,4
https://openalex.org/A5100329466,33,4
https://openalex.org/A5034961766,78,4
https://openalex.org/A5057765272,81,4
https://openalex.org/A5055417575,81,4
https://openalex.org/A5002983120,81,4
https://openalex.org/A5111702217,7,4
https://openalex.org/A5100418221,92,4
https://openalex.org/A5090243481,92,4
https://openalex.org/A5003101415,120,4
https://openalex.org/A5053170814,37,4
https://openalex.org/A5031702282,4,4
https://openalex.org/A5004248122,7,4
https://openalex.org/A5032491527,55,4
https://openalex.org/A5103659233,33,4
https://openalex.org/A5100352573,33,4
https://openalex.org/A5003250661,10,4
https://openalex.org/A5028992690,94,4
https://openalex.org/A5101654111,143,4
https://openalex.org/A5072493928,143,4
https://openalex.org/A5066219217,92,4
https://openalex.org/A5010411221,92,4
https://openalex.org/A5066739208,77,4
https://openalex.org/A5033403780,1,4
https://openalex.org/A5075538509,78,4
https://openalex.org/A5045247874,143,4
https://openalex.org/A5008340710,143,4
https://openalex.org/A5101647298,3,4
https://openalex.org/A5084517393,41,4
https://openalex.org/A5038581447,41,4
https://openalex.org/A5021314411,41,4
https://openalex.org/A5073685659,120,4
https://openalex.org/A5051525959,17,4
https://openalex.org/A5101479016,92,4
https://openalex.org/A5081729072,92,4
https://openalex.org/A5028519665,92,4
https://openalex.org/A5074831549,33,4
https://openalex.org/A5109066755,3,4
https://openalex.org/A5053778615,55,4
https://openalex.org/A5113781938,36,4
https://openalex.org/A5063244996,33,4
https://openalex.org/A5047576305,33,4
https://openalex.org/A5020327777,33,4
https://openalex.org/A5084761980,1,4
https://openalex.org/A5084435682,1,4
https://openalex.org/A5058003737,94,4
https://openalex.org/A5048772320,94,4
https://openalex.org/A5044662028,10,4
https://openalex.org/A5070255304,78,4
https://openalex.org/A5047729967,78,4
https://openalex.org/A5017071238,78,4
https://openalex.org/A5051006703,3,4
https://openalex.org/A5026929832,80,4
https://openalex.org/A5100380107,36,4
https://openalex.org/A5103032169,33,4
https://openalex.org/A5039839867,1,4
https://openalex.org/A5034865846,60,4
https://openalex.org/A5103598701,60,4
https://openalex.org/A5019818644,60,4
https://openalex.org/A5016325514,60,4
https://openalex.org/A5114157711,131,4
https://openalex.org/A5047870167,120,4
https://openalex.org/A5062634559,60,4
https://openalex.org/A5023522777,1,4
https://openalex.org/A5061068995,1,4
https://openalex.org/A5011904333,78,4
https://openalex.org/A5100880487,36,4
https://openalex.org/A5103398040,5,4
https://openalex.org/A5074744593,5,4
https://openalex.org/A5068564619,5,4
https://openalex.org/A5050741096,5,4
https://openalex.org/A5053127168,60,4
https://openalex.org/A5050222591,60,4
https://openalex.org/A5049251557,134,4
https://openalex.org/A5030166521,134,4
https://openalex.org/A5018685001,134,4
https://openalex.org/A5111793489,5,4
https://openalex.org/A5052543412,4,4
https://openalex.org/A5014442059,4,4
https://openalex.org/A5100331398,88,4
https://openalex.org/A5074841861,91,4
https://openalex.org/A5027288057,91,4
https://openalex.org/A5100720943,98,4
https://openalex.org/A5100342239,98,4
https://openalex.org/A5016083141,98,4
https://openalex.org/A5100375559,91,4
https://openalex.org/A5055605209,91,4
https://openalex.org/A5082649952,144,4
https://openalex.org/A5007311597,60,4
https://openalex.org/A5101715883,88,4
https://openalex.org/A5042755373,88,4
https://openalex.org/A5033486846,88,4
https://openalex.org/A5032692584,88,4
https://openalex.org/A5024749653,5,4
https://openalex.org/A5038577760,6,4
https://openalex.org/A5103193801,23,4
https://openalex.org/A5048283190,166,4
https://openalex.org/A5011825081,36,4
https://openalex.org/A5067444762,23,4
https://openalex.org/A5077785373,166,4
https://openalex.org/A5030588527,166,4
https://openalex.org/A5090185965,55,4
https://openalex.org/A5061599604,55,4
https://openalex.org/A5010215345,55,4
https://openalex.org/A5101512491,36,4
https://openalex.org/A5100681241,33,4
https://openalex.org/A5108553916,60,4
https://openalex.org/A5111586036,3,4
https://openalex.org/A5082323876,3,4
https://openalex.org/A5006742769,60,4
https://openalex.org/A5110275070,60,4
https://openalex.org/A5072961620,60,4
https://openalex.org/A5102737680,166,4
https://openalex.org/A5052699801,166,4
https://openalex.org/A5048806316,166,4
https://openalex.org/A5044677638,86,4
https://openalex.org/A5011179044,85,4
https://openalex.org/A5033954887,33,4
https://openalex.org/A5089505843,1,4
https://openalex.org/A5054105542,1,4
https://openalex.org/A5039873786,94,4
https://openalex.org/A5110578283,60,4
https://openalex.org/A5103954148,60,4
https://openalex.org/A5103071941,60,4
https://openalex.org/A5022140806,60,4
https://openalex.org/A5052388826,98,4
https://openalex.org/A5018529524,98,4
https://openalex.org/A5049552582,166,4
https://openalex.org/A5100361524,90,4
https://openalex.org/A5046268632,90,4
https://openalex.org/A5043104044,90,4
https://openalex.org/A5005577377,1,4
https://openalex.org/A5070920982,2,4
https://openalex.org/A5034878799,91,4
https://openalex.org/A5100741900,9,4
https://openalex.org/A5090889109,78,4
https://openalex.org/A5071766960,78,4
https://openalex.org/A5062189731,60,4
https://openalex.org/A5029940839,119,4
https://openalex.org/A5014941327,119,4
https://openalex.org/A5047713899,1,4
https://openalex.org/A5110771156,92,4
https://openalex.org/A5059650828,92,4
https://openalex.org/A5017578031,33,4
https://openalex.org/A5087461674,23,4
https://openalex.org/A5034151452,23,4
https://openalex.org/A5100525531,33,4
https://openalex.org/A5040908611,33,4
https://openalex.org/A5029769921,79,4
https://openalex.org/A5039525133,55,4
https://openalex.org/A5078534503,79,4
https://openalex.org/A5060290911,79,4
https://openalex.org/A5041256271,1,4
https://openalex.org/A5081034910,4,4
https://openalex.org/A5049587610,4,4
https://openalex.org/A5013606826,4,4
https://openalex.org/A5072822221,60,4
https://openalex.org/A5012658924,1,4
https://openalex.org/A5100347295,9,4
https://openalex.org/A5100622319,90,4
https://openalex.org/A5100828450,42,4
https://openalex.org/A5067027289,119,4
https://openalex.org/A5029469879,1,4
https://openalex.org/A5103634351,1,4
https://openalex.org/A5100699089,90,4
https://openalex.org/A5100372391,90,4
https://openalex.org/A5040359516,90,4
https://openalex.org/A5067758794,55,4
https://openalex.org/A5011680834,89,4
https://openalex.org/A5047824440,1,4
https://openalex.org/A5017102724,33,4
https://openalex.org/A5113643905,79,4
https://openalex.org/A5038832074,79,4
https://openalex.org/A5079108748,79,4
https://openalex.org/A5052246537,23,4
https://openalex.org/A5109127366,23,4
https://openalex.org/A5075043354,1,4
https://openalex.org/A5064430161,1,4
https://openalex.org/A5046195753,78,4
https://openalex.org/A5017584782,78,4
https://openalex.org/A5110490802,55,4
https://openalex.org/A5070275844,55,4
https://openalex.org/A5040094074,2,4
https://openalex.org/A5010287399,2,4
https://openalex.org/A5110369198,36,4
https://openalex.org/A5113608673,60,4
https://openalex.org/A5048056152,60,4
https://openalex.org/A5047102586,60,4
https://openalex.org/A5089150978,4,4
https://openalex.org/A5011077465,7,4
https://openalex.org/A5113971815,42,4
https://openalex.org/A5101931516,42,4
https://openalex.org/A5086827787,42,4
https://openalex.org/A5113966446,1,4
https://openalex.org/A5100360915,91,4
https://openalex.org/A5075823912,91,4
https://openalex.org/A5038032396,91,4
https://openalex.org/A5018474898,91,4
https://openalex.org/A5110689328,88,4
https://openalex.org/A5004310042,9,4
https://openalex.org/A5103945701,42,4
https://openalex.org/A5103625065,42,4
https://openalex.org/A5101668089,42,4
https://openalex.org/A5055822217,60,4
https://openalex.org/A5047818988,60,4
https://openalex.org/A5045712979,94,4
https://openalex.org/A5012513905,1,4
https://openalex.org/A5085604268,1,4
https://openalex.org/A5101580588,165,4
https://openalex.org/A5031341556,12,4
https://openalex.org/A5016112638,12,4
https://openalex.org/A5028869783,80,4
https://openalex.org/A5102848673,50,4
https://openalex.org/A5100886047,50,4
https://openalex.org/A5100396537,50,4
https://openalex.org/A5034955307,50,4
https://openalex.org/A5022572267,1,4
https://openalex.org/A5100447536,33,4
https://openalex.org/A5051711647,33,4
https://openalex.org/A5038875749,33,4
https://openalex.org/A5091759851,37,4
https://openalex.org/A5018037754,60,4
https://openalex.org/A5076931431,29,4
https://openalex.org/A5041460067,29,4
https://openalex.org/A5061963043,50,4
https://openalex.org/A5027217059,50,4
https://openalex.org/A5013029352,50,4
https://openalex.org/A5111737821,12,4
https://openalex.org/A5103174931,12,4
https://openalex.org/A5019587596,55,4
https://openalex.org/A5102873777,165,4
https://openalex.org/A5109905495,60,4
https://openalex.org/A5039202152,60,4
https://openalex.org/A5031880547,60,4
https://openalex.org/A5103468916,60,4
https://openalex.org/A5034773967,37,4
https://openalex.org/A5001963067,42,4
https://openalex.org/A5101965096,0,4
https://openalex.org/A5101803962,0,4
https://openalex.org/A5036936081,0,4
https://openalex.org/A5032916988,55,4
https://openalex.org/A5005790090,0,4
https://openalex.org/A5073880521,0,4
https://openalex.org/A5101807325,92,4
https://openalex.org/A5100461272,92,4
https://openalex.org/A5086648871,92,4
https://openalex.org/A5111805734,60,4
https://openalex.org/A5070356836,60,4
https://openalex.org/A5111697767,60,4
https://openalex.org/A5108563315,94,4
https://openalex.org/A5066394461,94,4
https://openalex.org/A5050406419,94,4
https://openalex.org/A5037889390,55,4
https://openalex.org/A5022292613,55,4
https://openalex.org/A5018026919,55,4
https://openalex.org/A5113604915,50,4
https://openalex.org/A5014397487,60,4
https://openalex.org/A5071300161,60,4
https://openalex.org/A5065002096,36,4
https://openalex.org/A5012977185,36,4
https://openalex.org/A5046665314,0,4
https://openalex.org/A5004031088,0,4
https://openalex.org/A5002882638,55,4
https://openalex.org/A5053936127,55,4
https://openalex.org/A5005972547,14,4
https://openalex.org/A5042459908,60,4
https://openalex.org/A5113468524,4,4
https://openalex.org/A5110602297,4,4
https://openalex.org/A5065290172,4,4
https://openalex.org/A5022848650,4,4
https://openalex.org/A5101853157,92,4
https://openalex.org/A5043154934,79,4
https://openalex.org/A5006827289,9,4
https://openalex.org/A5101880377,36,4
https://openalex.org/A5044817385,89,4
https://openalex.org/A5061481520,90,4
https://openalex.org/A5060449536,90,4
https://openalex.org/A5049141390,90,4
https://openalex.org/A5055663838,98,4
https://openalex.org/A5000478903,98,4
https://openalex.org/A5089700115,0,4
https://openalex.org/A5056438865,0,4
https://openalex.org/A5060533963,0,4
https://openalex.org/A5061279074,9,4
https://openalex.org/A5109485343,60,4
https://openalex.org/A5108289819,60,4
https://openalex.org/A5069531989,60,4
https://openalex.org/A5053408073,60,4
https://openalex.org/A5102775579,0,4
https://openalex.org/A5101715504,0,4
https://openalex.org/A5035398709,0,4
https://openalex.org/A5038532934,10,4
https://openalex.org/A5110801831,80,4
https://openalex.org/A5105890445,80,4
https://openalex.org/A5065825530,80,4
https://openalex.org/A5058007211,80,4
https://openalex.org/A5110029520,80,4
https://openalex.org/A5101635402,80,4
https://openalex.org/A5013561775,60,4
https://openalex.org/A5024301519,41,4
https://openalex.org/A5031643718,60,4
https://openalex.org/A5044490522,60,4
https://openalex.org/A5100406335,0,4
https://openalex.org/A5020114308,33,4
https://openalex.org/A5079213654,2,4
https://openalex.org/A5114812323,1,4
https://openalex.org/A5027134824,36,4
https://openalex.org/A5084645158,81,4
https://openalex.org/A5067451854,10,4
https://openalex.org/A5010766332,10,4
https://openalex.org/A5082317592,23,4
https://openalex.org/A5016678269,23,4
https://openalex.org/A5070513997,23,4
https://openalex.org/A5114812324,1,4
https://openalex.org/A5089431572,60,4
https://openalex.org/A5084763846,60,4
https://openalex.org/A5029561030,60,4
https://openalex.org/A5100957208,80,4
https://openalex.org/A5021477500,80,4
https://openalex.org/A5100449850,36,4
https://openalex.org/A5109117460,60,4
https://openalex.org/A5111463473,23,4
https://openalex.org/A5110487960,23,4
https://openalex.org/A5081852407,23,4
https://openalex.org/A5064335808,23,4
https://openalex.org/A5084947351,79,4
https://openalex.org/A5053493325,79,4
https://openalex.org/A5014454771,79,4
https://openalex.org/A5047326088,60,4
https://openalex.org/A5100630584,88,4
https://openalex.org/A5084556203,94,4
https://openalex.org/A5009595879,94,4
https://openalex.org/A5067077344,23,4
https://openalex.org/A5042638200,23,4
https://openalex.org/A5011380065,23,4
https://openalex.org/A5107151226,2,4
https://openalex.org/A5007777956,131,4
https://openalex.org/A5065447695,0,4
https://openalex.org/A5062966349,0,4
https://openalex.org/A5005739201,0,4
https://openalex.org/A5050115383,55,4
https://openalex.org/A5010280240,168,4
https://openalex.org/A5103067628,94,4
https://openalex.org/A5072493587,94,4
https://openalex.org/A5057663356,94,4
https://openalex.org/A5071953618,60,4
https://openalex.org/A5015842765,60,4
https://openalex.org/A5089224623,60,4
https://openalex.org/A5079898214,60,4
https://openalex.org/A5059917463,60,4
https://openalex.org/A5100363091,60,4
https://openalex.org/A5057357001,60,4
https://openalex.org/A5077163817,131,4
https://openalex.org/A5037648159,131,4
https://openalex.org/A5023085868,0,4
https://openalex.org/A5017893909,0,4
https://openalex.org/A5005058626,0,4
https://openalex.org/A5016094018,94,4
https://openalex.org/A5013922532,89,4
https://openalex.org/A5074966580,92,4
https://openalex.org/A5067228906,78,4
https://openalex.org/A5005616820,94,4
https://openalex.org/A5102377869,50,4
https://openalex.org/A5100733181,50,4
https://openalex.org/A5101560842,14,4
https://openalex.org/A5071017675,14,4
https://openalex.org/A5102883900,131,4
https://openalex.org/A5081822038,131,4
https://openalex.org/A5060493472,79,4
https://openalex.org/A5026119495,79,4
https://openalex.org/A5089539281,36,4
https://openalex.org/A5082048148,78,4
https://openalex.org/A5100614090,50,4
https://openalex.org/A5100418568,168,4
https://openalex.org/A5089217677,168,4
https://openalex.org/A5068110218,168,4
https://openalex.org/A5013616045,81,4
https://openalex.org/A5089389582,60,4
https://openalex.org/A5072621719,60,4
https://openalex.org/A5071155362,60,4
https://openalex.org/A5002252700,60,4
https://openalex.org/A5028299949,60,4
https://openalex.org/A5009849275,60,4
https://openalex.org/A5004286609,60,4
https://openalex.org/A5019277598,79,4
https://openalex.org/A5006803700,79,4
https://openalex.org/A5081799863,0,4
https://openalex.org/A5050313397,0,4
https://openalex.org/A5100407999,36,4
https://openalex.org/A5050867621,36,4
https://openalex.org/A5102267796,36,4
https://openalex.org/A5100351175,36,4
https://openalex.org/A5046358579,36,4
https://openalex.org/A5054065909,60,4
https://openalex.org/A5045038135,60,4
https://openalex.org/A5037027585,60,4
https://openalex.org/A5022564205,60,4
https://openalex.org/A5112888583,50,4
https://openalex.org/A5043358223,81,4
https://openalex.org/A5009380697,79,4
https://openalex.org/A5012751433,55,4
https://openalex.org/A5008027324,55,4
https://openalex.org/A5004745578,55,4
https://openalex.org/A5089033936,79,4
https://openalex.org/A5081976562,79,4
https://openalex.org/A5050496686,79,4
https://openalex.org/A5109224301,60,4
https://openalex.org/A5103461957,60,4
https://openalex.org/A5111860508,60,4
https://openalex.org/A5055757615,60,4
https://openalex.org/A5018851296,60,4
https://openalex.org/A5047566879,0,4
https://openalex.org/A5037020807,0,4
https://openalex.org/A5089454602,79,4
https://openalex.org/A5055475623,79,4
https://openalex.org/A5110007305,79,4
https://openalex.org/A5050324851,55,4
https://openalex.org/A5005531940,55,4
https://openalex.org/A5022088798,78,4
https://openalex.org/A5111559455,23,4
https://openalex.org/A5086460277,23,4
https://openalex.org/A5031038037,23,4
https://openalex.org/A5019696862,23,4
https://openalex.org/A5033048653,165,4
https://openalex.org/A5109986663,50,4
https://openalex.org/A5102120401,60,4
https://openalex.org/A5054790544,60,4
https://openalex.org/A5057354021,131,4
https://openalex.org/A5103943959,131,4
https://openalex.org/A5082231468,134,4
https://openalex.org/A5055180025,79,4
https://openalex.org/A5036603365,79,4
https://openalex.org/A5048742575,1,4
https://openalex.org/A5100339055,36,4
https://openalex.org/A5103080414,1,4
https://openalex.org/A5021143803,5,4
https://openalex.org/A5048800312,1,4
https://openalex.org/A5101613099,23,4
https://openalex.org/A5101550924,23,4
https://openalex.org/A5002960328,1,4
https://openalex.org/A5103468317,35,4
https://openalex.org/A5113666451,14,4
https://openalex.org/A5109219896,14,4
https://openalex.org/A5028241428,14,4
https://openalex.org/A5086929271,14,4
https://openalex.org/A5048448415,14,4
https://openalex.org/A5041362330,14,4
https://openalex.org/A5108087612,136,4
https://openalex.org/A5078458289,85,4
https://openalex.org/A5029608763,85,4
https://openalex.org/A5054224267,23,4
https://openalex.org/A5045673751,23,4
https://openalex.org/A5007390436,23,4
https://openalex.org/A5112291720,23,4
https://openalex.org/A5074910431,23,4
https://openalex.org/A5020822964,23,4
https://openalex.org/A5070783596,3,4
https://openalex.org/A5059109166,3,4
https://openalex.org/A5075640200,0,4
https://openalex.org/A5100683190,60,4
https://openalex.org/A5074581235,134,4
https://openalex.org/A5055046165,134,4
https://openalex.org/A5023414419,134,4
https://openalex.org/A5064613222,1,4
https://openalex.org/A5088526485,35,4
https://openalex.org/A5054061989,93,4
https://openalex.org/A5058144931,1,4
https://openalex.org/A5064519197,1,4
https://openalex.org/A5017113773,93,4
https://openalex.org/A5011091239,1,4
https://openalex.org/A5022771490,35,4
https://openalex.org/A5007820867,119,4
https://openalex.org/A5014229681,60,4
https://openalex.org/A5111905517,60,4
https://openalex.org/A5109866583,60,4
https://openalex.org/A5110128412,60,4
https://openalex.org/A5062225439,60,4
https://openalex.org/A5100767525,36,4
https://openalex.org/A5031043041,36,4
https://openalex.org/A5112184793,55,4
https://openalex.org/A5021952588,14,4
https://openalex.org/A5085135407,56,4
https://openalex.org/A5109352119,57,4
https://openalex.org/A5063079579,57,4
https://openalex.org/A5015785533,56,4
https://openalex.org/A5112030944,56,4
https://openalex.org/A5108504557,56,4
https://openalex.org/A5035398314,24,4
https://openalex.org/A5073197899,152,4
https://openalex.org/A5045649687,152,4
https://openalex.org/A5009679905,152,4
https://openalex.org/A5109499974,58,4
https://openalex.org/A5070221432,30,4
https://openalex.org/A5004163199,50,4
https://openalex.org/A5084828689,0,4
https://openalex.org/A5005999427,0,4
https://openalex.org/A5082953212,0,3
https://openalex.org/A5080939744,23,3
https://openalex.org/A5024740157,1,3
https://openalex.org/A5012918157,50,3
https://openalex.org/A5110266175,50,3
https://openalex.org/A5100704262,36,3
https://openalex.org/A5101666328,55,3
https://openalex.org/A5052730781,55,3
https://openalex.org/A5028915080,23,3
https://openalex.org/A5010776182,166,3
https://openalex.org/A5057773873,166,3
https://openalex.org/A5020239683,166,3
https://openalex.org/A5062616473,79,3
https://openalex.org/A5017793564,79,3
https://openalex.org/A5052879049,136,3
https://openalex.org/A5058822184,60,3
https://openalex.org/A5070122777,131,3
https://openalex.org/A5041571589,131,3
https://openalex.org/A5033835772,131,3
https://openalex.org/A5034416195,60,3
https://openalex.org/A5076206987,132,3
https://openalex.org/A5115602239,36,3
https://openalex.org/A5102986000,36,3
https://openalex.org/A5084133188,82,3
https://openalex.org/A5000194273,82,3
https://openalex.org/A5088080274,36,3
https://openalex.org/A5063613593,79,3
https://openalex.org/A5100419293,36,3
https://openalex.org/A5076110063,36,3
https://openalex.org/A5100327766,80,3
https://openalex.org/A5062987221,80,3
https://openalex.org/A5059670783,80,3
https://openalex.org/A5050862370,132,3
https://openalex.org/A5007044846,132,3
https://openalex.org/A5080292361,132,3
https://openalex.org/A5086378659,119,3
https://openalex.org/A5048507794,119,3
https://openalex.org/A5002367526,119,3
https://openalex.org/A5072544562,60,3
https://openalex.org/A5053915331,60,3
https://openalex.org/A5022052823,60,3
https://openalex.org/A5113662845,136,3
https://openalex.org/A5101989446,136,3
https://openalex.org/A5019154337,60,3
https://openalex.org/A5001704190,60,3
https://openalex.org/A5065553319,60,3
https://openalex.org/A5016262146,60,3
https://openalex.org/A5001390173,60,3
https://openalex.org/A5075495386,0,3
https://openalex.org/A5039675030,0,3
https://openalex.org/A5036789413,0,3
https://openalex.org/A5006623767,60,3
https://openalex.org/A5106631462,132,3
https://openalex.org/A5077634022,8,3
https://openalex.org/A5022704573,8,3
https://openalex.org/A5011326378,8,3
https://openalex.org/A5005519980,8,3
https://openalex.org/A5062057580,1,3
https://openalex.org/A5109031118,50,3
https://openalex.org/A5100665370,50,3
https://openalex.org/A5100626071,80,3
https://openalex.org/A5068186726,80,3
https://openalex.org/A5019008490,80,3
https://openalex.org/A5100608028,50,3
https://openalex.org/A5010977651,60,3
https://openalex.org/A5103683389,60,3
https://openalex.org/A5064333153,60,3
https://openalex.org/A5112003061,55,3
https://openalex.org/A5102102731,55,3
https://openalex.org/A5111753675,7,3
https://openalex.org/A5038211584,7,3
https://openalex.org/A5110350876,55,3
https://openalex.org/A5070352874,55,3
https://openalex.org/A5069869000,55,3
https://openalex.org/A5108508742,55,3
https://openalex.org/A5075851548,0,3
https://openalex.org/A5054631233,0,3
https://openalex.org/A5076503587,60,3
https://openalex.org/A5110007070,60,3
https://openalex.org/A5026326487,60,3
https://openalex.org/A5073844308,60,3
https://openalex.org/A5006441547,60,3
https://openalex.org/A5051619694,134,3
https://openalex.org/A5049278250,134,3
https://openalex.org/A5011411733,134,3
https://openalex.org/A5048751072,4,3
https://openalex.org/A5085163690,120,3
https://openalex.org/A5108921754,60,3
https://openalex.org/A5031998616,60,3
https://openalex.org/A5108074729,0,3
https://openalex.org/A5033172946,0,3
https://openalex.org/A5042421431,119,3
https://openalex.org/A5051102661,60,3
https://openalex.org/A5011086921,60,3
https://openalex.org/A5058236780,136,3
https://openalex.org/A5082274535,60,3
https://openalex.org/A5034723270,0,3
https://openalex.org/A5102008731,50,3
https://openalex.org/A5108432183,33,3
https://openalex.org/A5109486887,79,3
https://openalex.org/A5052160581,79,3
https://openalex.org/A5046820443,79,3
https://openalex.org/A5071546444,36,3
https://openalex.org/A5079867615,60,3
https://openalex.org/A5027828131,60,3
https://openalex.org/A5087226217,60,3
https://openalex.org/A5110277433,79,3
https://openalex.org/A5108800387,155,3
https://openalex.org/A5101023813,155,3
https://openalex.org/A5100877458,23,3
https://openalex.org/A5100863896,23,3
https://openalex.org/A5063648924,0,3
https://openalex.org/A5086409918,55,3
https://openalex.org/A5071308657,55,3
https://openalex.org/A5040904929,84,3
https://openalex.org/A5100411211,36,3
https://openalex.org/A5108541589,56,3
https://openalex.org/A5102016303,56,3
https://openalex.org/A5101449723,56,3
https://openalex.org/A5100400169,78,3
https://openalex.org/A5026535553,78,3
https://openalex.org/A5109182002,55,3
https://openalex.org/A5102197686,79,3
https://openalex.org/A5114025641,80,3
https://openalex.org/A5018307906,80,3
https://openalex.org/A5051876732,35,3
https://openalex.org/A5050084874,35,3
https://openalex.org/A5033265611,35,3
https://openalex.org/A5112063623,60,3
https://openalex.org/A5110026622,60,3
https://openalex.org/A5088828212,60,3
https://openalex.org/A5111792595,60,3
https://openalex.org/A5052786273,166,3
https://openalex.org/A5020479348,120,3
https://openalex.org/A5056467528,33,3
https://openalex.org/A5071072809,91,3
https://openalex.org/A5082269139,91,3
https://openalex.org/A5011711739,36,3
https://openalex.org/A5062863264,77,3
https://openalex.org/A5040928549,77,3
https://openalex.org/A5052913626,86,3
https://openalex.org/A5041868485,86,3
https://openalex.org/A5018952909,86,3
https://openalex.org/A5079362844,4,3
https://openalex.org/A5101821197,0,3
https://openalex.org/A5076316118,0,3
https://openalex.org/A5000866394,60,3
https://openalex.org/A5087082846,60,3
https://openalex.org/A5111709553,55,3
https://openalex.org/A5028023634,92,3
https://openalex.org/A5019319954,92,3
https://openalex.org/A5011280175,92,3
https://openalex.org/A5090301487,1,3
https://openalex.org/A5055445691,79,3
https://openalex.org/A5040620475,79,3
https://openalex.org/A5006078127,36,3
https://openalex.org/A5040302830,94,3
https://openalex.org/A5100916575,86,3
https://openalex.org/A5045550495,86,3
https://openalex.org/A5057803453,78,3
https://openalex.org/A5112501268,14,3
https://openalex.org/A5110388852,14,3
https://openalex.org/A5077619885,14,3
https://openalex.org/A5039161246,0,3
https://openalex.org/A5018441926,1,3
https://openalex.org/A5056493878,78,3
https://openalex.org/A5050015933,78,3
https://openalex.org/A5084425764,1,3
https://openalex.org/A5053752351,1,3
https://openalex.org/A5011607315,1,3
https://openalex.org/A5055467664,1,3
https://openalex.org/A5089831647,0,3
https://openalex.org/A5109095821,10,3
https://openalex.org/A5077335247,84,3
https://openalex.org/A5051954012,82,3
https://openalex.org/A5033547867,82,3
https://openalex.org/A5002272623,82,3
https://openalex.org/A5060939624,36,3
https://openalex.org/A5064785530,60,3
https://openalex.org/A5007941647,60,3
https://openalex.org/A5003452947,60,3
https://openalex.org/A5113626900,60,3
https://openalex.org/A5058555452,60,3
https://openalex.org/A5087707187,60,3
https://openalex.org/A5079953819,60,3
https://openalex.org/A5058965056,60,3
https://openalex.org/A5048981734,60,3
https://openalex.org/A5088557843,60,3
https://openalex.org/A5053488778,3,3
https://openalex.org/A5100372601,2,3
https://openalex.org/A5077046319,2,3
https://openalex.org/A5045957624,94,3
https://openalex.org/A5016819382,10,3
https://openalex.org/A5084616421,88,3
https://openalex.org/A5041446287,88,3
https://openalex.org/A5021684928,88,3
https://openalex.org/A5111564000,79,3
https://openalex.org/A5053403404,79,3
https://openalex.org/A5002892368,93,3
https://openalex.org/A5071294124,2,3
https://openalex.org/A5069240169,41,3
https://openalex.org/A5100655847,42,3
https://openalex.org/A5100423667,42,3
https://openalex.org/A5011734740,3,3
https://openalex.org/A5100458768,41,3
https://openalex.org/A5027814433,2,3
https://openalex.org/A5055819616,93,3
https://openalex.org/A5011578492,36,3
